title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
"Hypopseudouridylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES), Structure II",2.45,EMD-28643,8ewc,"P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.532,0.856,0.6
Cryo-EM structure of pre-60S ribosome from Saccharomyces cerevisiae rpl4delta63-87 strain at 3.12 Angstroms resolution(state R1),3.12,EMD-30170,7bt6,"P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23","P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P02406,P26784,P0CX23",0.533,0.816,0.025
"Cryo-EM structure of pre-60S ribosomal subunit, unmethylated G2922",2.9,EMD-26485,7ug6,"P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P14120,P33201,P47019,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,P0CX23","P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,P14120,P33201,P47019,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,P0CX41,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,P0CX23",0.533,0.611,0.18
80S S. cerevisiae ribosome with ligands in hybrid-2 pre-translocation (PRE-H2) complex,2.72,EMD-16591,8cdl,"P38011,P05738,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,A7A1W1,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P14126,P0CX49,P41805,P0CX84,P49167,P32905,Q01855,P0CX41,P0CX86,A0A6A5Q3Q1,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,P05748,P26783,P0C2H6,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23","P38011,P05738,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,A7A1W1,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P14126,P0CX49,P41805,P0CX84,P49167,P32905,Q01855,P0CX41,P0CX86,A0A6A5Q3Q1,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,P05748,P26783,P0C2H6,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23",0.533,0.779,0.141
Yeast RQC complex in state G,2.5,EMD-15296,8aaf,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.536,0.907,0.2
Stm1 bound vacant 80S structure isolated from cbf5-D95A,3.05,EMD-23934,7mpi,"P38011,P05738,P05740,P39015,P0CX29,P05749,Q02753,P38061,P06367,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX86,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P0C0W9,P02407,P05743,P0CH08,P0CX31,P02406,P26784,Q02326","P38011,P05738,P05740,P39015,P0CX29,P05749,Q02753,P38061,P06367,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P0CX39,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX23,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P41805,P0CX49,P32905,P0CX84,P49167,P0CX41,P0CX86,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P0C0W9,P02407,P05743,P0CH08,P0CX31,P02406,P26784,Q02326",0.538,0.944,0.0065
Structure of the translating Neurospora crassa ribosome arrested by cycloheximide,2.7,EMD-24307,7r81,"Q8X034,Q7SDH0,Q1K5V9,Q7S156,Q7RV75,V5IMG5,Q7SDY8,V5IPM8,Q7RW15,Q7RVN0,Q7SC06,P21772,V5IQT8,Q9HE25,Q01369,Q7SGF1,Q7RVN2,Q7RZP9,Q1K580,Q7SEP1,Q9HE74,Q6MFL6,Q7S5N9,P14799,Q1K7B7,Q7S7F0,Q1K6Z3,Q7S709,Q7SI18,V5INI1,Q7RVK8,V5INQ2,Q873A6,V5ILK7,Q1K4V7,A7UW39,Q9C2B9,Q7S2X9,Q01291,Q7SBD5,Q7RVI1,Q7SBS9,Q7S3G1,Q871N9,O93798,Q7SHJ9,Q7S1Z1,P08978,O59953,U9WGG3,Q7RVY8,Q7S503,Q7SDU2,Q7S6W5,A0A0B0DYT5,Q7SFZ2,Q7RV52,Q9C2P2,Q7SH22,Q7SE03,Q7S7F1,P59671,Q7RXJ4,V5IQ48,Q7SBB3,Q7RVQ9,O43105,Q7RXY1,Q7SDY7,Q7SBD8,P27770,Q7SFJ9,Q7RXX0,Q7RV74,Q7SGA6","Q8X034,Q7SDH0,Q1K5V9,Q7S156,Q7RV75,V5IMG5,Q7SDY8,V5IPM8,Q7RW15,Q7RVN0,Q7SC06,P21772,V5IQT8,Q9HE25,Q01369,Q7SGF1,Q7RVN2,Q7RZP9,Q1K580,Q7SEP1,Q9HE74,Q6MFL6,Q7S5N9,P14799,Q1K7B7,Q7S7F0,Q1K6Z3,Q7S709,Q7SI18,V5INI1,Q7RVK8,V5INQ2,Q873A6,V5ILK7,Q1K4V7,A7UW39,Q9C2B9,Q7S2X9,Q01291,Q7SBD5,Q7RVI1,Q7SBS9,Q7S3G1,Q871N9,O93798,Q7SHJ9,Q7S1Z1,P08978,O59953,U9WGG3,Q7RVY8,Q7S503,Q7SDU2,Q7S6W5,A0A0B0DYT5,Q7SFZ2,Q7RV52,Q9C2P2,Q7SH22,Q7SE03,Q7S7F1,P59671,Q7RXJ4,V5IQ48,Q7SBB3,Q7RVQ9,O43105,Q7RXY1,Q7SDY7,Q7SBD8,P27770,Q7SFJ9,Q7RXX0,Q7RV74,Q7SGA6",0.539,0.657,0.5
Yeast SDD1 Disome with Mbf1,2.9,EMD-50259,9f9s,"P05317,P0CX51,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0C0X0,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P0CX84,P14126,P35997,P0CX82,P0C0V8,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,O14467,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P0CH08,P05743,P02406,P0CX31,P26784,P39983,P38011,P0CX29,P38061,P0CX33,P39938,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783","P05317,P0CX51,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P05739,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,P0C0X0,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P0CX84,P14126,P35997,P0CX82,P0C0V8,P0C0W9,P02407,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P0CX86,O14467,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P0CH08,P05743,P02406,P0CX31,P26784,P39983,P38011,P0CX29,P38061,P0CX33,P39938,Q12690,P04449,P33442,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.54,0.897,0.44
The cryo-EM map of the DDX42-SF3b complex core region,2.6,EMD-31330,7evn,"Q15393,Q86XP3,O75533,Q9BWJ5,Q7RTV0","Q15393,Q86XP3,O75533,Q9BWJ5,Q7RTV0",0.54,0.799,0.02
Cryo-EM structure of Brr2 in complex with Jab1/MPN and C9ORF78,2.76,EMD-13046,7os2,"O75643,Q6P2Q9,Q9NZ63","O75643,Q6P2Q9,Q9NZ63",0.543,0.909,0.2
yeast 80S ribosome in complex with the Not5 subunit of the CCR4-NOT complex,2.8,EMD-10431,6tb3,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P0CX43,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,Q12514,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P14127,P07280,P05750,A0A0J9X221,P0CX35,P0CX33,P04456,P87262,Q12690,P04650,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P33442,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX87,P39516,P0CX43,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P05748,P0C2H6,P0C0V8,P05759,Q12514,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.543,0.878,0.038
"Rix1-Rea1 pre-60S particle - 60S core, body 1 (rigid body refinement)",3.0,EMD-10838,6ylg,"P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P05740,Q02892,P05749,Q02753,A6ZQK9,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P33201,P14120,P05745,P38202,P0CX23,P53313,P49167,A6ZSZ4,P0CX49,P14126,Q03862,P0CX84,A6ZR80,P0CX41,P0CX43,P49166,Q07915,Q12522,P0CX45,P53188,P05744,P25382,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.545,0.806,0.02
cryo-EM structure of the DEAH-box helicase Prp2 and coactivator Spp2,3.15,EMD-30638,7dcp,"A0A6A5Q6Y7,A0A6A5Q5S8",,0.545,0.731,0.015
State E2 nucleolar 60S ribosomal biogenesis intermediate - Spb4 local refinement model,3.04,EMD-24270,7nad,"P05740,Q02892,A0A6A5Q2X9,A0A8H8UL81,P05749,P0C2H8,A0A8H4BX61,P04456,P87262,A0A6A5PUP3,A0A8H4BYD1,A0A8H4BSI2,P14120,A0A8H4C0K3,P14126,A0A6A5PUL8,Q04660,P0CX41,A0A8H4BV53,P49166,P53261,P0CX82,P0C2H6,A0A8H4BY26","Q04660,P0C2H6,P0CX41,P05740,P04456,Q02892,A0A6A5Q2X9,P87262,A0A6A5PUP3,P49166,P05749,P14120,P53261,P0C2H8,P0CX82,P14126,A0A6A5PUL8",0.547,0.635,0.023
Translocation intermediate 1 (TI-1) of 80S S. cerevisiae ribosome with ligands and eEF2 in the presence of sordarin,2.71,EMD-16616,8cf5,"P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,A0A8H4FCT7,P49166,A0A8H8UMB4,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23","P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23",0.548,0.748,0.232
State E2 nucleolar 60S ribosomal biogenesis intermediate - Overall map,3.04,EMD-24269,7nac,"P05738,P38779,P05740,Q02892,A0A6A5Q2X9,P05749,Q02753,P38061,P0C2H8,P36049,P05737,Q03532,A0A8H4BX61,P40991,P04456,P87262,P53927,Q12690,A0A6A5Q2N7,Q02326,P33201,P14120,P05745,P38202,P40007,P49167,P0CX49,P14126,P0CX84,Q04660,A6ZR80,P25582,Q08962,P0CX41,A0A8H4BV53,Q07915,P49166,P40693,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,A7A237,P0CX23","P05738,P38779,P05740,Q02892,A0A6A5Q2X9,P05749,Q02753,P38061,P0C2H8,P36049,P05737,Q03532,P40991,P04456,P87262,P53927,Q12690,A0A6A5Q2N7,Q02326,P33201,P14120,P05745,P38202,P40007,P49167,P0CX49,P14126,P0CX84,Q04660,A6ZR80,P25582,Q08962,P0CX41,Q07915,P49166,P40693,Q12522,P05744,P0CX82,Q07896,P53261,P10664,P36105,P05748,P0C2H6,P40010,P43586,P17076,Q08235,P05743,P26784,A7A237,P0CX23",0.549,0.697,0.0275
Yeast 80S ribosome bound with the ALS/FTD-associated dipeptide repeat protein PR20,2.4,EMD-26034,7top,"P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,A0A6A5PUZ5,P14120,A0A6A5Q3W0,P05745,A0A6A5PY83,A0A6A5Q1M9,P0CX49,P0CX84,A0A6A5Q0W8,A0A6A5PUL8,P0CX41,P0CX86,P49166,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,A7H9Z6,P0CX23","P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,P04650,Q02326,A0A6A5PUZ5,P14120,A0A6A5Q3W0,P05745,A0A6A5PY83,A0A6A5Q1M9,P0CX49,P0CX84,A0A6A5Q0W8,A0A6A5PUL8,P0CX41,P0CX86,P49166,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,A7H9Z6,P0CX23",0.552,0.826,4.0
"Hypomethylated yeast 80S bound with cycloheximide, P-site tRNA, A-site tRNA, messenger RNA and eIF5A, PRE",2.46,EMD-40990,8t2x,"P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,A0A8H8ULI0,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.559,0.855,0.7
Translocation intermediate 5 (TI-5) of 80S S. cerevisiae ribosome with ligands and eEF2 in the presence of sordarin,2.47,EMD-16684,8civ,"P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,A0A8H4FCT7,P49166,A0A8H8UMB4,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23","P38011,P05740,P0CX47,P0CX29,P05749,Q02753,P38061,P06367,P05317,P0C2H8,P0CX51,P05737,P0CX55,P07280,P0CX33,P04456,P87262,P0CX35,Q12690,P04650,P04449,A0A6A5PUG0,Q02326,P05747,P14120,P05745,Q08745,P26786,P0CX40,A0A6A5PV92,Q3E7X9,Q3E792,P0CX49,P14126,P41805,P0CX84,P49167,P32905,P33442,P0CX41,A0A6A5Q3Q1,Q01855,P49166,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P0CX82,P26321,P0CX25,P10664,P05756,P36105,A0A6A5Q7K2,P05748,P0C2H6,P26783,O13516,P0C0V8,P17076,P0C0W9,P02407,A0A6A5PVE9,P05743,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,P0CX53,P0CX23",0.561,0.741,0.18
Trypanosoma brucei nuclear cap-binding complex (CBC) bound to cap0,2.4,EMD-50173,9f3f,"Q38BU6,Q387Z0,Q585L4","Q38BU6,Q387Z0,Q585L4",0.565,0.866,0.01
"Hypopseudouridylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES), Structure I",2.38,EMD-28632,8evp,"P38011,P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P0CY39,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P0CY39,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.565,0.875,0.6
