title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
"Hypopseudouridylated Ribosome bound with TSV IRES, eEF2, GDP, and sordarin, Structure I",2.72,EMD-28633,8evq,"A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37","A0A6A5Q7I9,P05317,P0CX51,P05737,A0A6A5Q2N7,P04650,P14120,Q08745,A0A6A5Q3W0,A0A6A5PV92,P0CX49,A0A6A5Q0E8,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P06367,A0A6A5PWR1,P0CX55,P07280,P87262,A0A1L4AA68,A0A6A5PUZ5,P05745,A0A6A5PY83,P14126,P0CX84,A0A6A5Q0W8,A0A6A5Q3Q1,A0A6A5Q700,P35997,P0CX82,P0C0V8,P02407,A0A6A5PVE9,A0A6A5Q6F2,Q02326,P05740,P05749,Q02753,A0A6A5PSE9,P0C2H8,A0A6A5Q8I3,P0CX35,P04456,P0CX39,B3LMD0,A0A6A5Q1M9,P26786,P0CX47,P32905,P0CX41,P0CX86,P49166,P0CX25,A0A6A5PRY4,P36105,O13516,A0A6A5PZ18,P0C2H6,P17076,P05743,P0CH08,P0CX31,P02406,P26784,P38011,P0CX29,P0CX33,Q12690,A0A6A5PUL8,P32324,P05748,A0A6A5PU37",0.487,0.886,0.6
Hypopseudouridylated yeast 80S bound with Taura syndrome virus (TSV) internal ribosome entry site (IRES) refined against a composite map,2.2,EMD-28636,8evt,"P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326","P38011,P05738,P05740,A0A6A5Q7I9,P0CX29,P05749,Q02753,P06367,A0A6A5PWR1,A0A6A5PSE9,P0CX51,A0A6A5Q8I3,P0C2H8,P05737,P0CX55,P07280,P0CX33,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P0CX39,P04650,A0A6A5Q2N7,A0A6A5PUZ5,P14120,Q08745,A0A6A5Q3W0,A0A6A5PY83,B3LMD0,A0A6A5Q1M9,P26786,P05745,P0CX47,A0A6A5PV92,P14126,P0CX49,A0A6A5Q0W8,P0CX84,P32905,A0A6A5Q0E8,A0A6A5PUL8,A0A6A5Q3Q1,P0CX41,P0CX86,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,P0CX82,P0CX25,P05756,A0A6A5PRY4,O13516,P36105,A0A6A5PZ18,P0C0V8,P05748,P0C2H6,P17076,P02407,A0A6A5PVE9,P05743,A0A6A5Q6F2,P0CH08,P0CX31,P02406,A0A6A5PU37,P26784,Q02326",0.626,0.839,1.1
Structure of the methylosome-Lsm10/11 complex,2.83,EMD-29677,8g1u,"P83369,O14744,Q9BQA1,Q61189","P83369,O14744,Q9BQA1,Q61189",0.609,0.778,1.0
Human spliceosomal PM5 C* complex,2.8,EMD-16452,8c6j,"P62314,O95391,Q9ULR0,Q14562,P62316,Q9UQ35,P09661,Q9H5V9,Q13573,Q9NW64,Q9H2H8,Q6P2Q9,P62308,Q14320,Q9Y5S9,Q6IQ49,Q9H875,P14678,Q9HCG8,Q9P013,Q8WUQ7,Q96DF8,P08579,Q15029,Q99459,P38919,P62318,Q9NZ63,Q8N5F7,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,Q9UJV9,O95926,P41223,O75643,Q9UNP9,Q9HCS7,P62306,Q9Y314,P61326,O60306,O60508,O75934,Q9Y421,Q9UMS4","P62314,O95391,Q9ULR0,Q14562,P62316,P09661,Q9H5V9,Q13573,Q9NW64,Q9H2H8,Q6P2Q9,P62308,Q14320,Q9Y5S9,Q6IQ49,Q9H875,P14678,Q9HCG8,Q9P013,Q8WUQ7,Q96DF8,P08579,Q15029,Q99459,P38919,P62318,Q9NZ63,Q8N5F7,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,Q9UJV9,O95926,P41223,O75643,Q9UNP9,Q9HCS7,P62306,Q9Y314,P61326,O60306,O60508,O75934,Q9Y421,Q9UMS4",0.353,0.812,0.115
Structure of the human TREX core THO-UAP56 complex (map D),3.45,EMD-14808,7znl,"Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838","Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838",0.069,0.087,0.9
"Structural organization of a late activated human spliceosome (Baqr, core region)",3.1,EMD-14146,7qtt,"P62314,P62316,Q8WUA2,Q9UQ35,O15541,O75533,Q13573,Q9NW64,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,Q9HCG8,O60231,Q9P013,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,P62318,Q9Y3C6,O43660,P62304,Q9BZJ0,P41223,Q15393,Q12874,P62306,Q92917,Q15427,Q13356","P62314,P62316,Q8WUA2,O15541,O75533,Q13573,Q9NW64,Q6P2Q9,P62308,Q9BRD0,P14678,Q15428,Q9HCG8,O60231,Q9P013,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,P62318,Q9Y3C6,O43660,P62304,Q9BZJ0,P41223,Q15393,Q12874,P62306,Q92917,Q15427,Q13356",0.384,0.783,0.033
"Structure of an endogenous human TREX complex bound to mRNA, composite map",3.9,EMD-14804,7znk,"Q86V81,Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838","Q86V81,Q96FV9,Q96J01,Q13769,Q86W42,Q8NI27,Q6I9Y2,Q13838",0.139,0.551,1.0
The cryo-EM structure of the human pre-A complex,3.0,EMD-32074,7vpx,"P62314,P62316,Q15637,O75533,P09661,P09012,Q15459,P62308,P09234,P14678,Q15428,Q7L014,Q13435,Q9BWJ5,Q7RTV0,P08621,P08579,P62318,P62304,Q15393,Q12874,P62306,Q15427,O75937","P62314,P62316,Q15637,O75533,P09661,P09012,Q15459,P62308,P09234,P14678,Q15428,Q7L014,Q13435,Q9BWJ5,Q7RTV0,P08621,P08579,P62318,P62304,Q15393,Q12874,P62306,Q15427,O75937",0.155,0.413,0.25
NPC-trapped pre-60S particle,2.64,EMD-34725,8hfr,"P05738,P40078,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P34232,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P47019,P05745,P38202,P0CX23,P49167,P14126,P0CX84,Q03862,P0CX49,P0CX41,P38861,Q07915,P49166,P0CX43,Q12522,P39715,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,Q99257,P17076,P0C0W9,P05743,Q08687,Q08004,P02406,P26784,P0CX53,Q02326","P05738,P40078,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P34232,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P47019,P05745,P38202,P0CX23,P49167,P14126,P0CX84,Q03862,P0CX49,P0CX41,P38861,Q07915,P49166,P0CX43,Q12522,P39715,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,Q99257,P17076,P0C0W9,P05743,Q08687,Q08004,P02406,P26784,P0CX53,Q02326",0.574,0.888,0.12
Cryo-EM structures and computational analysis for enhanced potency in MTA-synergic inhibition of human protein arginine methyltransferase 5,3.14,EMD-27078,8cyi,"O14744,Q9BQA1","O14744,Q9BQA1",0.451,0.874,1.2
Structure of an ALYREF-exon junction complex hexamer,2.4,EMD-14803,7znj,"Q86V81,P38919,P61326,Q9Y5S9","Q86V81,P38919,P61326,Q9Y5S9",0.608,0.654,0.5
Yeast 80S ribosome in complex with Map1 (conformation 1),3.9,EMD-16182,8bqd,"P38011,P05740,P0CX29,P05749,Q02753,A0A6A5PWR1,P0CX51,P0C2H8,A0A6A5Q8I3,A0A6A5PSE9,P05737,P0CX55,P07280,P0CX33,Q01662,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P04650,P04449,A0A6A5PUZ5,P14120,Q08745,P05745,A0A6A5Q3W0,A0A6A5Q1M9,P26786,P0CX40,A0A6A5PV92,P0CX47,Q01855,P0CX49,P05739,A0A6A5Q0W8,P0CX84,A0A6A5PUL8,A0A6A5Q0E8,A0A6A5Q3Q1,P0CX41,P39516,A0A8H4FCT7,P49166,A0A6A5PWF7,P0CX43,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,B3LI22,P0CX82,P0CX25,A0A6A5Q627,P05756,P36105,O13516,P05748,A0A6A5PZ18,P05759,P0C0V8,P0C2H6,P17076,P02407,A0A6A5PVE9,A0A6A5PYM2,P05743,P0CH08,P0CX31,P02406,P26784,A0A8H8UMB4,B3RHV0,P0CX23","P38011,P05740,P0CX29,P05749,Q02753,A0A6A5PWR1,P0CX51,P0C2H8,A0A6A5Q8I3,A0A6A5PSE9,P05737,P0CX55,P07280,P0CX33,Q01662,P0CX35,P04456,P87262,A0A1L4AA68,Q12690,P04650,P04449,A0A6A5PUZ5,P14120,Q08745,P05745,A0A6A5Q3W0,A0A6A5Q1M9,P26786,P0CX40,A0A6A5PV92,P0CX47,Q01855,P0CX49,P05739,A0A6A5Q0W8,P0CX84,A0A6A5PUL8,A0A6A5Q0E8,A0A6A5Q3Q1,P0CX41,P39516,P0CX43,P49166,A0A6A5PWF7,P0CX37,P0CX45,P0CX27,P05744,A0A6A5Q700,P35997,B3LI22,P0CX82,P0CX25,A0A6A5Q627,P05756,P36105,O13516,P05748,A0A6A5PZ18,P05759,P0C0V8,P0C2H6,P17076,P02407,A0A6A5PVE9,A0A6A5PYM2,P05743,P0CH08,P0CX31,P02406,P26784,B3RHV0,P0CX23",0.26,0.744,0.015
Nucleoplasmic pre-60S intermediate of the Nog2 containing pre-rotation state,2.34,EMD-26651,7uoo,"P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.633,0.694,0.025
Nucleoplasmic pre-60S intermediate of the Nog2 containing pre-rotation state from a SPB1-D52A strain with AlF4,2.43,EMD-26686,7uqb,"P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.621,0.816,0.032
Nucleoplasmic pre-60S intermediate of the Nog2 containing pre-rotation state from a SPB1 D52A strain,2.44,EMD-26703,7uqz,"P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P49167,P14126,P0CX49,P0CX84,Q03862,P0CX41,Q07915,P49166,P40693,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.608,0.679,0.032
Nucleoplasmic pre-60S intermediate of the Nog2 containing pre-rotation state from a Spb1 D52A suppressor 3 strain,2.36,EMD-26941,7v08,"P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5PUP3,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,A0A8H4C0K3,P14126,P0CX49,P0CX84,A0A6A5PUL8,Q03862,P0CX41,P49166,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P0C0W9,Q08004,P05743,P02406,A0A8H4BY26,P26784,P0CX53,Q02326","P05738,P38779,P40078,P05740,Q02892,A0A6A5Q4U5,A6ZQK9,Q02753,P05749,A0A6A5PUZ0,P38061,P0C2H8,P05737,A0A6A5PVK5,P04456,P87262,P53927,A0A6A5PUP3,A0A6A5Q1D2,Q12690,P04650,P33201,P14120,P05745,Q12080,P38202,P0CX23,P0CX49,P14126,P0CX84,A0A6A5PUL8,Q03862,P0CX41,P49166,Q12522,P0CX45,P05744,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.623,0.725,0.03
Yeast RQC complex in state E,2.7,EMD-15424,8agu,"P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,A0A6A5Q3W0,P0CX49,P0CX84,A0A6A5PUL8,A0A6A5Q0W8,P05739,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P05748,P36105,P0C2H6,P23301,P17076,P05743,P0CH08,P02406,P26784,A0A8H8UMB4,P0CX23","P05738,P05740,A0A6A5Q7I9,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,A0A6A5Q3W0,P0CX49,P0CX84,A0A6A5PUL8,A0A6A5Q0W8,P05739,P0CX41,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P05748,P36105,P0C2H6,P23301,P17076,P05743,P0CH08,P02406,P26784,P0CX23",0.496,0.898,0.4
Yeast RQC complex in state D,2.6,EMD-15426,8agw,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.502,0.832,0.55
Yeast RQC complex in state H,2.6,EMD-15425,8agv,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.503,0.911,0.4
The cryo-EM structure of human pre-17S U2 snRNP,2.7,EMD-34841,8hk1,"P62314,P62316,O75533,P09661,Q15459,P62308,P14678,Q15428,Q13435,Q7RTV0,Q9BWJ5,P08579,P62318,P62304,Q86XP3,Q15393,Q12874,P62306,Q15427,O43719","P62314,P62316,O75533,P09661,Q15459,P62308,P14678,Q15428,Q13435,Q7RTV0,Q9BWJ5,P08579,P62318,P62304,Q86XP3,Q15393,Q12874,P62306,Q15427,O43719",0.317,0.649,0.22
Yeast RQC complex in state G,2.5,EMD-15296,8aaf,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.536,0.907,0.2
Yeast RQC complex in state with the RING domain of Ltn1 in the OUT position,2.6,EMD-15428,8agz,"P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,A0A8H4F709,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,A0A6A5PWR1,P0C2H8,A0A6A5Q275,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,P14120,A0A6A5PUZ5,P05745,P49167,P0CX49,P0CX84,A0A6A5Q0W8,P05739,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P0CX82,P0CX25,A0A6A5Q627,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX23",0.512,0.919,0.4
Yeast RQC complex in state with the RING domain of Ltn1 in the IN position,2.4,EMD-15427,8agx,"P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.52,0.906,0.4
Yeast RQC complex in state F,2.6,EMD-15423,8agt,"P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23","P05738,P05740,P05749,Q02753,P38061,P05317,P0C2H8,P05737,P04456,P87262,Q12690,Q04781,P04650,P04449,Q12532,P05747,P14120,P05745,P49167,P0CX49,P0CX84,P14126,P05739,P41805,P0CX41,P0CX86,P0CX43,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX82,P0CX25,P10664,P05748,P36105,P0C2H6,P23301,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,P0CX23",0.507,0.918,0.35
Structure of 60S ribosomal subunit from S. cerevisiae with eIF6 and tRNA,3.2,EMD-14926,7zs5,"P05738,P05740,Q3E757,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P41805,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,Q02326","P05738,P05740,Q3E757,P05749,Q02753,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P41805,P0CX41,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P05743,P0CH08,P02406,P26784,Q02326",0.421,0.914,0.3
Collided ribosome in a disome unit from S. cerevisiae,2.5,EMD-14979,7zux,"P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P04650,A7A1W1,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P0CX40,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX86,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23","P38011,P05738,P05740,Q3E757,P0CX29,P05749,Q02753,P38061,P0CX51,P39939,P0C2H8,P38701,P05737,P0CX55,P41057,P07280,P05750,P0CX33,P0CX35,P04456,P87262,Q12690,P04650,A7A1W1,P04449,P48589,P05747,P14120,Q08745,P05745,P26786,P0CX47,P0CX40,Q3E792,Q01855,Q3E7X9,P14126,P05739,P41805,P32905,P0CX49,P0CX84,P0CX41,P0CX86,P39516,P49166,P49167,P0CX37,P25443,P0CX45,P0CX27,P05744,P0C0W1,P35997,P26321,P0CX82,P0CX25,P10664,P05756,P36105,O13516,P26783,P05748,P0C0V8,P05759,P0C2H6,P17076,P02407,P05743,P0CH08,P0CX31,P02406,P26784,P0CX23",0.516,0.838,0.6
